,GBM1,GBM2,GBM3,GBM5,GBM7,GBM10,GBM11,GBM12,GBM13,O1,GBM15,OA1,GBM17,GBM19,GBM23,GBM26,GBM27,GBM29,A1,OA2,OA3,A2,A3,OA4,O5,O6,O7,O8,GBM31,GBM34,GBM37,GBM38,GBM39,GBM40,GBM43,GBM44,GBM46,GBM48,GBM49,OA5,A6,GBM52,GBM53,GBM54,GBM55,GBM59,A7,A8,OA6,O11,OA7
DNAJC12,1.98066681216517,2.19835462473694,2.6713903984562,3.29094011724827,3.13953844079052,2.42403835245667,3.30954479036418,2.890744523128,2.75350798916143,2.89724925570258,2.8810580998052,3.22071332377979,3.10906431056858,3.48361453757467,2.4621673112967,2.56895814586595,2.86040569133288,2.82643764348977,3.18643730049022,2.88626110882809,3.55160477929159,3.27937648093089,3.06085113812929,3.09634645443352,3.27311197409344,3.17240003794654,3.28144927217423,3.14105167063344,2.24591962815807,3.00790559702191,2.48347460824815,2.48355021276978,3.11297312451344,2.84222781652112,2.32852842064841,3.04436294930492,2.1482663165154,2.19263434848959,3.54880447160398,3.49261904576663,3.44950076901972,2.41032837108146,2.69015885319175,2.88657813928979,2.3496290956496,2.72056445588064,3.07745729896408,3.45668874888574,3.23490610161092,3.1698668561644,2.12112960410808
TLOC1,3.95073569644394,3.96924174025729,3.94246478983094,4.05347178222735,4.03791227738332,4.07519639173483,4.16181605279365,4.17532393601893,4.17503173679195,4.19967757856729,4.06512512943925,4.26054296179935,4.08653557758145,4.01566880775561,4.15099565027899,3.94592676531014,4.13440194503345,3.87220104066393,4.18214354753309,4.2263730334113,4.27446964391372,4.20607273399903,4.18122450584627,4.17484934267421,4.19815160946902,4.24200120576827,4.1853021358827,4.06396133671156,4.04784126192215,3.99116584639375,3.97665383296013,4.03020045707601,3.888857654632,3.88925944780055,4.09490433351224,4.17730064718068,4.09400685281002,3.97825001676007,4.07051093440623,4.23609669775774,4.22593424174877,4.06411850785502,4.1361669168922,4.0419195988873,4.11297640573549,3.97570443228339,3.94053795010413,3.90790100966655,4.1942395533019,4.22755204046136,4.20380709651687
HMGCR,3.22139519628546,3.45911900726208,3.20460937384181,3.31259726767362,3.07015464839974,3.58114229650996,3.15299243142334,3.40499441004188,3.3800834679572,3.57021884931231,3.57676035162997,3.45131044583783,3.36900292668515,3.43662342281457,3.21129491848211,2.93658109311338,3.11580980876989,3.13503019033645,3.42063242320804,3.42380616195794,3.40891412505197,3.60827554672863,3.46552977280906,3.46891139905008,3.36707101988584,3.52316602290369,3.73435514999602,3.57129331716915,3.39573201115293,3.24481303851971,3.21999819240062,3.31898023107523,3.01622622183932,3.27893573786104,3.33076634225976,3.05378925888678,3.2036145498889,3.37771976335834,3.49039606708917,3.61313147092741,3.56367006916354,3.19288817759494,2.98408829658049,3.15741687286301,3.37924549211051,3.0590921402001,3.3355832562919,3.15576283330648,3.20552860995197,3.61526294455593,3.23223199459366
LATS2,3.93784053418266,3.78189540307293,3.92910734818917,3.61803407348314,4.1000153469306,3.02896917361504,3.43966783982058,3.66742857567683,3.54609419568418,3.95128169816624,3.80271203057581,3.70934061290507,3.83307574400431,3.42403982472759,3.70144424098845,4.58317314643629,4.13186133956637,4.41036554639731,3.1972560163472,3.529771598317,3.61246681197669,3.37565520228104,2.98559979799275,3.60723707066021,3.24811923347703,3.7461531733217,3.68293124097489,3.03352789325131,3.77115333689829,3.60847168988252,3.65296431595275,3.47036226602701,4.16679137234491,3.31468696764935,3.67372415268474,3.37094328505245,4.08954601686767,4.02680017349823,3.21139155686261,3.57066002016475,3.17651405601235,3.88945258662064,4.24047840757769,3.25304975335974,3.9556852493857,3.75830898508259,3.06508950320694,3.21696564018179,3.60723224271683,3.53459374639721,4.40747800959873
S100A4,3.27181373647765,2.78617766104768,3.22747071345255,2.816022440001,3.75957002300337,2.81327667570309,3.25065733549924,2.76883485791801,3.02520219581323,2.40763560423068,2.13523127115985,2.86821992704232,3.22801723032074,2.98464385964301,3.55138204264915,4.18613726580147,3.49480332382688,4.30300935709517,2.04787817589638,2.09486576245517,2.39656372249659,1.86999985863453,2.62941979368921,1.76763814762192,2.20990623947612,3.00825771053549,2.8373390260495,2.46570845022556,2.88949611083907,2.0048284711682,3.39634583137078,2.93359559487756,4.24735765334495,3.41716101588051,3.15339499583391,3.09831554514289,3.72257798706674,3.29300148715854,1.88885316698294,2.84103581927133,2.66394673620199,3.42617963959689,3.71780060546101,3.09772953471259,2.98749555186,3.65233493191026,2.03927528139845,2.47543582119223,2.11645498359174,2.52983699416726,3.74367451452263
LOC492311,3.53424142209952,3.61709967200085,3.43241910326793,3.74791759451037,3.56465778062711,3.8445328413992,4.02253200383732,3.83291778725643,3.24121041984064,3.73986525598921,3.43307072124547,3.77384273876544,3.70891033164496,3.64250685941702,3.93633812935919,3.39769186878847,3.38600249821336,3.47247882156521,3.94417762122189,3.93935923304832,3.93234706006036,4.09942920918962,3.95628726870015,3.90704694880844,4.0298115702222,3.94807899797323,3.7535839014387,3.96700537768858,3.54448303154269,3.74612153794654,3.48945572809338,3.69636932125372,3.73907669705248,3.79509062157644,3.37298726189091,3.94174595788635,3.68643373000493,3.6095291000832,3.98713585167677,3.9425353881257,3.96284499932464,3.48953043929959,3.54350036081355,3.88055299456567,3.71963295055122,3.5118188133409,3.51771370641329,3.65693042504044,3.7877265666172,4.07861125876873,3.62156904711552
KIAA0652,3.43900534934372,3.40283753678426,3.56620855808424,3.80304215257819,3.51044728295345,3.60344210341623,3.48259806209825,3.55255226712244,3.46848394919205,3.53285307106926,3.43764181708465,3.68598281704714,3.57754039673876,3.60740065257626,3.58360521036166,3.39296096623868,3.53790544185548,3.47607725985063,3.6671494945349,3.77921180439231,3.63441962910984,3.57631900132055,3.75435498770584,3.8063759729931,3.80774414259735,3.69146802789344,3.76711250870816,3.61794364417791,3.46154774603605,3.44783825495651,3.39308676416057,3.53358206064215,3.46866230124689,3.45342109052909,3.44345340926816,3.56230202618863,3.44014382966875,3.65649128586965,3.75590015068461,3.82320939835082,3.69590665679669,3.55800545236423,3.58102401999889,3.73982256520228,3.48956673502076,3.4497968678646,3.49052437997775,3.66613443404265,3.6849141793049,3.69122546650746,3.46319815924888
C4orf12,3.09239322181368,2.87404324301662,2.85795634646414,3.35399350885278,2.86703710510812,3.05541426622745,3.02899639287609,3.33746225641469,3.07709524995539,3.2180095172038,3.03973961887359,3.28512144574188,3.18954393045809,3.11156157636902,3.26069041280468,2.49723106000619,3.24489385103392,2.77992677572154,3.71652818861979,3.56038970329223,3.66802239244658,3.37080406377601,3.42960921372255,3.38817263038595,3.66678063055888,3.24929205702139,3.16862946070519,3.20823007023499,2.74537385187539,2.78952430662088,2.93012752466363,3.35473310471141,3.00786294888751,2.51742420554418,2.38365741199364,3.496276747652,3.27252966181256,3.04687232555029,3.18759657474138,3.30535631435564,3.52406725812102,2.97483349484433,3.2058036773462,3.25400565586525,3.25483171386195,2.93224082702392,3.35095123840975,3.23877249925089,3.36952810308954,3.39128840139327,3.26403184169672
NEK1,3.31643523223533,3.17520613412728,3.1686983792737,3.34472170158365,3.19856224647541,3.17378046626427,3.01184353613444,3.38256236135136,3.24785989334432,3.38792560021985,3.56237281487547,3.55893189882722,3.3327054184568,3.25276009657534,3.35498690034543,3.29646510550742,3.23352506865979,3.23668057517182,3.76045799459304,3.53721960688495,3.49439881598352,3.39315948544269,3.57413189657658,3.45137880546669,3.42758720549785,3.31412329427493,3.33049900035167,3.34135220857507,3.0266942055604,3.1236661282189,3.41403961400684,3.3727450619499,3.26575031829562,3.2275573897118,3.19814635330757,3.45434566791456,3.39439038494085,3.36538595114179,3.40724469855037,3.3708562076488,3.41104969930082,3.43445312996459,3.30051983441895,3.12795990502817,3.55593729861992,3.30779587569722,3.33384591690203,3.56677689885742,3.72853006168252,3.41254790155734,3.32425055097669
C11orf54,3.5787061251234,3.48311894781004,3.75971965481903,3.68329060732691,3.74066745725957,3.81746071643937,3.53426249093068,3.65380843931152,3.5684526033746,3.49885218783656,3.78682848129025,3.58621124089734,3.55414594995579,3.66916945581353,3.47016092783768,3.43728685657066,3.7111741314627,3.4607792596668,4.09317420690446,3.5039631413216,3.62371384035177,3.78513649533922,3.85325261852795,3.73659479809409,3.91506900163794,3.75799830846118,3.82822209525481,3.56778072393665,3.27904927767833,3.4221497419519,3.36568337344863,3.61708603763922,3.2151427198625,3.36803292973764,3.70675156896253,3.58575414575535,3.56683954404612,3.52524077871242,3.75589237948225,3.66575186118934,3.8579840523438,3.6589855092566,3.55057968359826,3.70573083888377,3.5460660352697,3.70452860039622,4.08196413669582,3.8205918205176,3.60991078473024,3.71807848156806,3.33923851525549
BRD2,3.93424987277483,4.04334172223928,4.0167866818718,3.95963930471294,3.95326971096598,3.95966727965014,3.94161388224542,3.87494219247633,3.97926735809843,3.91636818666309,4.10539101845396,3.77689816956344,3.94085850653815,3.93124153409539,4.04370894636602,3.98628823426263,3.99631737823388,3.85771878635477,4.05068377198322,3.8590511893894,3.77870129778391,3.9291647124151,3.92989082398443,3.93713899792503,4.05401247821417,4.1063258918713,4.08407385006474,4.03366584738501,3.89982444059598,4.00769875712424,3.97984308507103,4.03192607709058,3.95082198616891,4.00321621583993,3.94024013194663,4.00205416789915,3.95799075249037,3.9819318984191,4.12782360874529,3.83925506068418,4.10147448924829,4.02441099382578,3.93660350750057,4.00034031007725,3.94717787355969,3.99307153459505,4.09990836160268,4.15268419767062,3.84880273257377,3.93689408621004,3.92083181733392
BF594695,4.06894054397879,4.20449741051333,4.22875329769281,4.5034197815448,3.844994851796,4.17669127098066,4.22689741742646,4.18070424320798,4.45519011637535,4.44305251883531,4.50765777745077,4.65134602229096,4.21516563634857,4.39345490019762,4.12902544198239,4.27244344198616,4.3283423299936,4.03130737297127,4.43060912542541,4.51131118543227,4.62255621374979,4.21528850736447,4.27598432338651,4.88524098072307,4.49358179683455,4.31276712645053,4.66376224984672,4.27908443016701,4.3312819809672,4.16727242578601,4.30736468140861,4.17051514616803,4.0366859725956,4.04658806142108,4.01718009768249,4.33568555975999,4.17095688088351,3.91454756067531,4.25367077228212,4.59911531849248,4.26783517548861,4.21309526325804,4.19404246678952,4.50959433999854,4.26941042928218,4.02932528605039,4.08812924629277,4.39288466153398,4.4677727659348,4.29647656021432,4.18996410149241
XM_208778,3.62538705675683,3.52062447543746,3.63816606156649,3.4786544998442,3.9360245338981,3.41154142490316,3.51323212071431,3.5748587653125,3.40290555229322,3.51604501203852,3.55914085024376,3.32687307038489,3.59295135405698,3.53151583050442,3.67552080383219,3.97086460550043,3.78278275446579,3.9684622607004,3.33970538459885,3.32321599342883,3.14897109358083,3.21825025811043,3.18184673085399,3.11835005508358,3.26382560209076,3.5185585514742,3.49814659391047,3.23653726148869,3.72879329286126,3.2894527125262,3.43345283525303,3.49644113791296,3.73678918190717,3.6616921260667,3.69597304428474,3.52616410247557,3.79559905955643,3.52024542432001,3.04867559148802,3.32918505343827,3.30518170346454,3.60804419156132,3.67999038874018,3.36742525349459,3.69662684287748,3.74089212695642,3.59419082734337,3.5079678027426,3.3379084986926,3.30569737717763,3.64852062144002
PANK1,3.35235427173961,3.29965414516127,3.17157990937927,3.03963577092864,2.98700001465735,3.28265314898556,3.15751448889542,3.23427779874195,3.53806097378932,3.38575833940238,3.45907630281614,3.30218909950333,2.97641968065487,3.08205399154147,3.16562294419481,3.02498986254839,3.28538535736319,3.21024546229931,3.26390721089213,3.24071769192009,3.3366190126589,3.49076798590077,3.5091936481117,3.50840971591789,3.38374465277516,3.52923780526966,3.64077014184976,3.49327606927761,3.49983109058076,3.28114044970013,3.17408889546369,3.35060345145563,2.89545459203257,3.31842294055644,3.52231053369592,3.16999518809405,3.18528512832592,3.36930716101065,3.57354017950736,3.43090751538044,3.4601413014078,3.23795295831275,3.05574709569844,3.38779367477192,3.10052183247622,3.02552664378456,3.31087697263645,3.30088404819751,3.23211494533384,3.5587877440778,3.01731053114309
LOXL3,3.89696381869566,3.82148359184085,3.97075902786545,3.4789044212226,4.27152368882801,3.8589019840235,3.72587685469034,3.67553611373112,3.50698857528744,3.50237084925532,3.56399920042015,3.46855807458626,3.7570751245658,3.59162370736454,3.78437205026176,3.94802177789672,3.81414467173093,4.04699137338295,3.41589641134967,3.48036717165499,3.40600950614188,3.37560838647749,3.48815586489869,3.7191628408884,3.19863647122073,3.58912030121065,3.52464559124504,3.61064557991758,3.9136253170686,3.65233396485818,3.86748982074597,3.58381417412704,3.811002740914,3.680262429739,3.73954647586628,3.7967487097521,3.93991482949492,3.91970098885402,3.56444673158076,3.68442575974855,3.47740576915442,3.68470850142824,3.79165865458093,3.71762274462304,3.65901055546716,3.98564406083488,3.76038847743714,3.60863010202636,3.59615807144985,3.42854151152504,3.75084952527874
CHES1,3.55048750670613,3.44979100953274,3.37046423566077,3.58443820144612,3.16547640237351,3.693667339234,3.60579305679035,3.61663239871808,3.65929805486616,3.66687416184673,3.47347660526586,3.80052668913316,3.60443245595825,3.75095187382674,3.54072128943867,3.67909086965235,3.35388431612047,3.45941631298352,3.81510707408282,3.73060238560746,3.80152389621862,3.6761395537469,3.80847585904105,3.88736311869066,3.67542856631461,3.5739365232909,3.46537214268533,3.80768842463326,3.63984811792266,3.37162801796115,3.3813622241577,3.57201401145691,3.57908965707789,3.41360986368879,3.66256414980812,3.56271576839524,3.59897424993596,3.37294328576795,3.51599259642269,3.63672062786184,3.68680432479201,3.45883282235792,3.6715478038178,3.49170157135685,3.49987464083629,3.47996307987562,3.69765035195142,3.73439782121354,3.76671578082097,3.59088940625093,3.57850775583522
ALDH16A1,3.53320639579268,3.02591058834535,3.5742204630936,3.00949976180229,3.52988763712836,3.11076574904577,3.01468389348032,2.46979257128634,2.11450756847221,3.14306822456253,3.05891243511677,3.12322881466796,3.45406547870417,3.28722377864887,2.90880017012815,3.68609252474694,3.27077918965481,3.72766103747005,2.91839104999186,2.51525638904828,1.8464855635009,1.86529352976745,2.87677075192852,2.09179705062588,3.0331675265963,2.7459900628217,2.84917117458928,2.9931711638537,2.96975315177461,3.2523101876912,3.5805693013347,2.19756723571624,3.55604812273716,3.57423701666128,2.13298291115014,3.11052742329085,3.31850241849732,2.75113739614203,2.19436168760296,2.74352622684263,2.40328699742547,2.47696632872434,3.06287066589104,3.30618368579293,3.30037175809483,3.2856972507944,2.07709161339437,2.59352530623634,2.31195295532201,1.94315802995201,3.24536582184491
TAX1BP3,3.8474892468512,3.45287280682923,3.92688184076709,3.79978688504412,3.88259408780587,3.72182684944668,3.81428809247029,3.95158893845988,3.85469873368007,3.75989278873074,3.59144706314871,3.72094165194344,3.79719764634986,3.60745405811475,3.83242907182323,4.19281886994661,4.13276927011244,3.95070378338673,3.64157622710875,3.607800284093,3.73633593588728,3.41412263441475,3.41265706951394,3.54075342456988,3.59737922048276,3.55668378866279,3.49137976571251,3.37162746425694,3.74391087068153,3.57109071594602,3.83680227270603,3.46536500336324,3.9004429460307,3.55271018371918,4.23566424369893,3.89251738852222,3.97599125131658,3.65056588548854,3.45330717670033,3.71570508137336,3.54385456717477,3.86552834489847,4.23050833901732,3.67196200415995,4.01605377830201,3.94263715044355,3.79126259843995,3.7218280031255,3.73233391957193,3.71900751748175,4.01243993766241
TEX261,3.86122647234974,3.88177249513091,3.88947902656296,3.75476889302743,3.93293698485357,3.83959901704855,3.83846812926009,3.83044892783322,3.87345058001529,3.82771992765193,3.80170719843639,3.70504376359575,3.84412997419503,3.89359927335845,3.87351805335609,3.74214665549382,3.99866148502686,3.70927767981307,3.73325666546498,3.7143881089063,3.72664368282535,3.7786388340434,3.63563110045064,3.60607854340676,3.84412984983398,3.75451697437839,3.72159234181477,3.8203631892795,3.86934239203278,3.84272877893727,3.79288440418027,3.93288964598521,3.76661046562572,3.73534878903123,4.03782017275804,3.94396896327759,3.9117095312619,3.80255577104796,3.88397373101699,3.76235200755118,3.81779415669838,3.85839142580482,3.91575804635296,3.82324704548331,3.93304274374625,3.84026421914886,3.84251232372143,3.8114072875646,3.66580924048095,3.71105622040034,3.82281282870909
