,GBM1,GBM3,GBM7,GBM8,GBM9,GBM10,GBM12,O1,GBM14,GBM16,OA1,GBM17,GBM18,GBM19,GBM20,GBM21,GBM22,GBM24,GBM25,GBM26,GBM27,GBM28,GBM29,OA2,A4,O3,O4,O7,O9,GBM30,GBM31,GBM32,GBM38,GBM40,GBM41,GBM42,GBM44,GBM45,GBM46,GBM47,GBM50,OA5,O10,GBM51,GBM52,GBM53,GBM55,GBM57,GBM59,A7,OA6
MSR1,2.88447249578273,3.27197744746725,3.39638767494745,3.31658233222395,3.15395107430388,2.26492166362259,2.7227877079316,3.0204292394442,3.43116120702108,3.26378893227379,2.63442083844122,3.51682454284882,2.7426489463864,2.99807659979484,2.61630533373969,3.30588573876569,2.28008643773262,3.49728758601163,2.85570991259916,3.70957860750786,3.50091031614247,2.71143939876463,3.68666790190585,2.48184377141838,2.83794683575706,2.80750323276068,2.84946732483098,2.38726699618672,2.21896066406671,3.07553528272843,2.58277561267842,3.43082651533167,2.55006316740497,3.02243868194822,2.74801815362426,3.74912006133917,3.24669278812978,3.25938289143489,3.4023057556239,3.19048633551006,2.76489238894374,2.86982641319567,2.94424078173564,3.52414170293554,3.14371285941989,3.59120456092585,2.49325165979943,3.03842860100747,3.44989675567757,2.4541997967436,2.23808626723517
CENTA2,3.48923658551737,3.42138902954677,3.56227430243263,3.560255117167,3.42087883975452,3.18709665372958,3.20084584881796,3.41346422825969,3.57640838996187,3.43172616837731,3.34993051834654,3.60402711794144,3.45330167138261,3.35980779281337,3.29320096268507,3.65248624902807,3.21693533396926,3.68277240883463,3.49493325926915,3.85088304180331,3.59148055097821,3.26465422367982,3.78732598535635,3.16966385571526,3.25059051481037,3.29229595371228,3.4875022099053,3.22960659562394,3.10238739218902,3.56908748518423,3.22264807088195,3.61262907200876,3.27337171198973,3.45314076293999,3.27313651925696,3.78671402295491,3.60665572244527,3.49913286624322,3.60193033507296,3.52518661020135,3.42221217103422,3.24396273125571,3.27955379377245,3.51095766194156,3.4867358653911,3.49898903949987,3.44240983731928,3.50712140120944,3.56659138313361,3.20366210355818,3.44757475404994
ZYG11B,4.09838885341269,4.1340512970111,4.02976104409091,4.14080487707051,4.23501067145339,3.96560324949181,4.00387618733839,4.08587396793111,4.17886487910643,4.2623516177837,3.98154743944823,4.01057567154447,4.17107147675649,4.17395923640097,4.2659553636276,4.17984538641921,4.49049379328962,4.05325516153534,4.18826444748055,3.9044852486611,4.18756606558129,4.38648790739842,4.06856464628814,3.91562663284515,4.13578729017065,3.86724380101495,4.03174138997854,4.13109867524513,3.96537326756378,4.0883917331256,4.09603832624588,4.1369115196419,4.12851609889839,3.98254163287612,4.14909844827114,4.03956452956271,4.00446256103627,4.10207813163476,3.97124318262551,4.16356195807834,4.09385002444704,3.74814901630339,4.41551959730722,4.0516169112643,4.19433684151136,4.14383194188966,4.10132642238409,4.31494935147955,4.00677421778333,4.0840937107173,3.96377012476404
NF1,3.44239446964194,3.3615557835619,3.37855105814323,3.37830848886394,3.57285058369689,3.78370938908755,3.55928356992293,3.36416361580936,3.33231017259968,3.49000162563296,3.46580147608275,3.52107110300457,3.51636347296142,3.64810003965696,3.71804398537463,3.42772818189006,3.42856126269175,3.50452536676965,3.60829973501544,3.12271314745641,3.22887161531786,3.30564646042021,2.98559620648923,3.60428460326916,3.63208438801288,3.53826549653451,3.64410569977547,3.32575532121171,3.76866577091747,3.53329519088024,3.09160857886731,3.30547003172618,3.48130672896812,3.52477105043035,3.362000034456,3.09183220421593,3.66572916990062,3.40303588558573,3.31774961094982,3.69645442161348,3.46757140725921,3.71906018273613,3.48216556393526,3.18026268219252,3.35892991674898,3.28173403951792,3.56043308229295,3.38263956550023,3.36548461535167,3.61733432569158,3.61959404648776
GABBR1,3.742653973432,3.71730494280162,3.45113281412139,3.79469057723868,3.8110893701526,3.86131177041142,3.81408530446796,3.84339556128571,3.66728228365662,3.61414424334458,3.84296638728725,3.6609626618552,3.5878953046596,3.85524468206233,3.58146221090847,3.6851367974682,3.64939805077793,3.68450604872571,3.77363521983566,3.5570293354702,3.93294164750364,3.79744150084018,3.70121341115729,3.9189093126316,3.85110705331888,3.83890466428687,3.92593595440874,3.66381113364881,3.87782872690843,3.69679718794491,3.62184300399166,3.82368721598514,3.64378527788855,3.7985435430919,3.68367963808244,3.95947394413401,3.93614690029247,3.91442154522399,3.83822987428314,3.82831922195266,3.70664900648807,3.84306557057746,3.67257596542054,3.87509502123739,3.92329299060481,3.71547761274907,3.73655744031629,3.77122490311037,3.57724183625003,3.99153046260944,3.98246390846921
FLRT1,3.29492937353194,3.3612579774302,2.90362817853966,3.22889725424667,3.52434470482562,3.57934988565902,3.36447144558058,3.3510931004216,3.01673424128106,3.19062411804968,3.71669165575737,3.17317140304473,3.260793100835,3.44011056834208,3.04748865123325,3.48637351381954,3.33174647169984,3.28127795849631,3.17711700844027,2.99515325522909,3.23523949447358,3.4012800590541,3.05597622144766,3.50993818267585,3.40090305771145,3.75875925722174,3.80017937484841,3.61667838232469,3.72642839638923,3.32667885905803,3.53562838546138,3.47059231556072,3.52048654593489,3.3055553539418,3.48889646337117,3.01583068435074,3.27176681783891,3.30223154484758,3.25051880526301,3.4309373028513,3.08158851552036,3.69917789476895,3.20982052169739,3.16610849252817,3.34936612616323,3.29597086105926,3.2286454143928,3.508161254055,3.37727054418155,3.24691814682142,3.69682817640405
IFI30,3.71072638934278,3.76256528735523,4.40232656473464,4.14172136552875,3.7571824734842,3.26826430551026,3.38090754491005,3.26131022215705,4.25435295119662,4.18008522628155,3.44628111259732,4.03359345908621,3.73848850029042,3.45906755014969,3.41874878184015,4.19858657709509,3.02172294647687,4.22022172228262,3.78501809906601,4.68138118431733,4.31294332039396,3.29904202978179,4.89887178606493,3.15475375342304,3.24951509333053,3.53472105584121,4.13087970333268,2.94908784730395,3.16702209142969,3.39259443359626,3.26096911500773,4.08309780636314,3.25208153407784,3.66309616631886,3.76166598060442,4.49049785011517,3.86951010715166,4.20836499882147,4.26564062121285,3.65227148873074,3.89581235202334,3.42756497604426,3.77557477105127,4.11310890621304,3.64708610077674,4.22548521290425,3.44362529611635,3.57422162070626,4.23739060223644,3.30494246720273,3.39382342593265
MRLC2,4.12220529119151,4.20730891502127,4.27318930981386,3.96044466199877,3.90082287133962,3.74986581183938,4.03855141639434,4.13722608325336,4.12636518770761,4.15064043858531,3.78189195852789,4.06314131854946,4.0386799577594,3.98939681804683,4.14440761828108,4.24460107519189,3.97993842719719,4.10333288894726,4.08577071307996,4.35131913232298,4.29815732086567,4.31162160354587,4.33367117568363,3.82617915047982,3.93567671845074,3.82944954263074,4.02506320714367,3.83902623416539,3.83279130389051,3.93362863832688,4.10401794285529,4.07008225477951,4.0701129283839,4.27224461662806,4.19138133730928,4.45591878329833,4.03360161894814,4.29484603463762,4.10127981867467,4.00868442523384,4.10290164078981,3.96225328728984,4.26488768215506,4.39036396990597,4.36345240846026,4.07865724329134,3.89742006490025,3.90843981773039,3.91623053212504,3.84355647786746,3.90342686881665
GNG5,4.03944683876069,4.2868821346457,4.37102483726596,4.27665308140222,4.30030683647471,4.2024236857448,4.11062744851338,4.10500368951193,4.44976595656418,4.25130489015685,4.10630845034428,4.11320629740868,4.1811878799646,4.26924397195148,4.31669111644553,4.2848448645463,3.9499032930252,4.35075588458776,4.2477369409687,4.34541523654034,4.29307845752998,4.09396988098137,4.34951534301656,4.03639655752784,4.15767062892418,3.90670225869239,3.8934239015407,3.74404626509179,3.80338923475963,4.08997893522648,4.08928963686035,4.19139587177428,4.13834173553755,4.40740977164896,4.26588353342855,4.44160559734995,4.21453178540953,4.28746020439814,4.33324791680184,4.3221138931504,4.36456030022462,3.73135866514172,4.08170593878662,4.37708230578948,4.13427683717796,4.23141986290461,4.21244458806006,3.96540633114083,4.26441187484054,4.43941630720926,4.07108655718353
AAK1,3.45084054714992,3.30334598197254,3.48230720302286,3.46181325370574,3.26624016605549,3.28847525928521,3.35507319159906,3.5217973966559,3.43143903534587,3.44761411119569,3.25778101789297,3.5047388326124,3.48365204409453,3.51997229727045,3.41533332908503,3.30997086976363,3.78716139558814,3.38941790214394,3.36536198377549,3.57945089106662,3.49199208385757,3.55796399337753,3.72464666430743,3.17039785124478,3.43338447659475,3.17292240538124,3.46337645354328,3.52604990986344,3.40312807405765,3.47522940677032,3.53686738873038,3.60417559853113,3.70111350812166,3.40309872007559,3.5615453539914,3.38356368940773,3.39557187045987,3.15308097266467,3.41408798871439,3.3635563264707,3.41157307571909,3.17998299918647,3.72016401857759,3.18158779318116,3.57934897044035,3.62053954264134,3.36929120282253,3.5352281478529,3.50094183613247,3.42915241036461,3.29278377294896
COX7AP2,3.69745767976112,3.68156150191762,3.57059885753374,3.63348754391755,3.67717308025367,3.50867311347357,3.75925170456151,3.6932558268309,3.44218146154549,3.55926332120314,3.81117061549269,3.60098225631906,3.82398751481876,3.75846973114016,3.66297030076077,3.72299650573087,3.90071917417338,3.6623202011868,3.71387309132269,3.51602701142913,3.68009717539718,3.75127071062235,3.68793711318898,3.80014001797013,3.88011066669242,3.72834233597844,3.92788582022256,3.72610808162005,3.74535222961767,3.68069739555838,3.66343357772875,3.70349841413071,3.74992119910958,3.79133254173354,3.80172317285448,3.50620999078421,3.74688684124183,3.62105917271402,3.71229117656736,3.77666871962565,3.83040156742629,3.82693825462549,3.86009820982699,3.75159623874351,3.7912062002122,3.4858533978883,3.66989177733306,3.77178158403354,3.68508496507421,3.82987370777745,3.87340931208257
RUFY3,3.44551655722826,3.27045872231201,3.23571399240818,3.42067479373117,3.5951593476418,3.60703951030171,3.31309682428796,3.67038994440952,2.92903913522866,3.39104084317167,3.36571087799713,3.66715239184555,3.48086863664511,3.30388972612111,3.14431355271618,3.2173691700224,3.5399374316039,3.59203044993256,3.2953860878864,2.93364619638041,3.37957109057051,2.96749789842923,2.76800210092604,3.30729360523441,3.69110537324032,3.3154299736699,3.6788782299949,3.51934225711004,3.70952410155586,3.5942246570316,3.43756396631487,3.49289219345847,3.54207303549219,3.44515286294601,3.61171183993318,2.99757902161376,3.39868097747007,3.14011976989814,3.16156234296593,3.31666256662875,3.34408855439776,3.28515725885572,3.70760491826682,3.22972099615416,3.22112356758754,3.34766034384289,3.37347474885966,2.95604494645955,3.0812468250692,3.77115547008027,3.38735974506441
SMC3,3.19706542567834,3.26066253274493,3.20144847182739,2.92879257927931,3.31085659335997,3.5485395217111,3.23606668889208,3.39710083637422,3.32281139268776,3.23665060662518,3.3891456986349,3.18926033220847,3.28209279847256,3.12298676291253,3.46712545247246,2.99635973006879,2.95587431738721,3.3645943288401,3.24331938036894,3.13177291734037,3.11408831565287,2.80486083889315,2.93161447324765,3.37555717591322,3.56197648767601,3.7614190853996,3.51306303833477,3.28798727282891,3.51054635061961,3.0978515843276,3.30863184668268,3.15666149611123,3.2901150040792,3.69639719476854,3.22365166718718,2.40430163654428,3.28971957795074,3.06539931248862,3.20129850915776,3.40265267315522,3.33360564722347,3.54020830599926,3.23612620025128,2.95297493426203,3.13680710042806,3.09923921784604,3.13042962440138,2.38120355581192,3.13348940875184,3.53733127844656,3.72392321044349
CSTA,2.88325874552852,2.97388351502243,3.3147860665189,3.20860015663424,2.57492094903683,2.47030021263553,2.59607012526758,2.66905920334275,3.28390090993605,3.05631701325182,2.56339208150397,3.09378647937108,2.7658726177669,2.79123296043387,2.55573271884119,3.02882451727866,2.34492646130708,3.40251277048859,2.8032433300619,3.6364871942601,3.31868593401957,2.54787065787388,3.59653881929254,2.44756576648493,2.69172670500973,2.5543086207321,3.09578704033079,2.65066394523562,2.41694158035462,2.73060706950706,2.69557272869094,3.07421137028958,2.49517509969412,2.78521092171865,2.7823608111944,3.49243140158745,2.65878003771522,2.80931994483913,3.07711234138432,2.82040706008909,2.95179440490358,2.64912642525185,2.47137240017253,3.15965139729646,2.95364083626889,3.31631931923015,2.50942163113817,3.12245017019941,3.31822470384223,2.59108799148441,2.0801753655746
TNFRSF1A,3.83133377114932,4.04707785165441,4.20197713454052,4.01879371221911,3.58268525460872,3.70466295653911,3.53577069607493,3.45217068516226,3.93670390573779,3.79990800137511,3.66058356923488,3.92911302359738,3.88470821319639,3.70667452138015,3.36758754510303,3.89232477344005,3.45956993921136,3.97728643937048,3.91774905577369,4.18926364660396,3.9632946704218,3.46459386096488,4.15562476248517,3.42022746906561,3.59887659136868,3.19915514043322,3.55006096450513,3.48507262274627,3.54703220255218,3.5840672876645,3.72209359729535,3.85844840474601,3.57465851483743,4.01417334243909,3.73304567710486,3.85764429236377,3.97091039582537,4.03913231144524,3.9945664814025,3.90684807904546,4.07222897301459,3.64381161069386,3.66272724116682,3.82367020434809,3.67735606608023,3.60544479535216,3.61613834531555,3.6563839945239,4.07369155886438,3.80404015367864,3.62344509238318
FKBP9,4.14123959928,4.2058786482968,3.9188520434529,3.95226302683271,3.6240518897058,3.5263216984479,3.77710805363672,3.59513794647785,4.351498612711,3.90585915866792,3.47751729541888,3.69539139339476,3.76918162789514,3.33376094147957,4.09405903474633,3.87201406903443,3.68897043943332,3.79757898520471,3.99714828731752,3.91912711779313,3.83973917404568,3.87733044884049,3.97940731990214,3.34205159536042,3.42113631513318,3.44646042872279,3.38201163638584,3.52461159296003,3.342908424084,3.78205289006452,3.75595629729915,3.44187870994731,3.49010237711995,3.55202834670418,3.83937357787397,4.13909485486788,3.50508455778646,4.05299880271556,3.9056692961014,3.63030285752029,4.0351359196546,3.48525366943663,3.5017121309902,4.08586256369963,3.73182848758081,3.8315581089531,3.86500910678164,4.01135624596833,3.97241729355925,3.89116572317914,3.36481224385158
BCL3,3.16988066027438,3.05176280800077,4.14263414152242,3.37794883732494,2.96591396186013,2.02892488788806,2.24064657924186,2.60013724545553,3.20794631193596,2.79459817479462,2.04554202705828,3.03737071341542,2.6890689983991,2.65522394013003,2.74704261723507,2.83597641435497,2.38557052772547,3.10385090944616,2.89297399327027,3.65343539440825,3.42937917544826,2.86024934154374,3.71217120920613,2.37985461193754,2.61613718909888,2.88861469393338,2.40274099143414,2.62742116416054,2.47755533219898,2.64420217439292,2.81123977275329,2.6105792575626,2.83047510860567,3.03153974273994,3.10268988443696,3.43849029361387,2.84693308461914,3.41418656270291,3.35308626080036,2.75139536229834,2.16722573917865,2.44191811569931,2.56192623659603,3.30992896140789,2.9703831434198,3.41871781530469,2.37939436223074,2.75370482810353,3.68163988145873,2.61843094425323,2.44551235350981
D85181,3.64864889150244,3.78085052588847,3.63578493414945,3.63050181067221,3.69909636564557,3.91005096049227,3.85522552908528,4.07986627553259,3.50900415370299,4.02789794055612,3.92338760229199,3.81715977260176,3.8693155774202,4.05849924853331,3.74612169379147,3.79074504736627,3.93713297469331,3.60421859871222,3.76147881035932,3.57446314697433,3.90173858792074,3.86559670516858,3.32238057416287,3.92091706709445,3.7486061443194,3.7949775544781,3.91021616833653,4.09898469477821,4.02275691665575,3.88883919887844,3.73613369453552,3.78200984690001,3.9138826455364,3.50955143120167,3.64838538474874,3.45946938726512,3.95758023259204,3.86796478547308,3.74847270677809,3.93635371770679,3.93927922612076,4.15776824834438,4.05734223984475,3.63751424544451,3.77402268370819,3.64620918147027,4.01801573730651,3.80309785472276,3.65950166445223,3.96216146868167,3.76496514349398
LOC143381,2.44326142243071,2.45633869904973,2.64463845680309,3.40827270581013,2.26817531409832,2.6859637540743,3.20616962276337,3.69835495547393,2.7826309766145,2.63386923550223,3.1065159013293,2.49276318190842,2.89209961375175,3.45246267154963,2.23693006488272,2.82311412413016,3.2118368299384,2.34400693663955,2.2058509919301,3.02122900417893,2.36117801118878,2.84668712870441,2.55543062446564,3.23506259305949,3.47385104086036,3.18311859743487,3.60307721965341,3.68557112138338,4.05027780304384,2.51970857917914,3.69862886235895,2.4974811560214,3.21955518808101,2.54679305088707,2.27063691830052,2.5787755501568,2.9162380637043,2.24040196253773,2.28111294271547,2.8026129723898,2.24874792566406,4.13352329264818,3.68764202358109,2.42967639292416,2.67382236715305,2.33310252351525,3.24247508648859,2.90453324395823,3.40271229855444,3.47299356492879,2.58095803095299
