,GBM2,GBM4,GBM5,GBM6,GBM11,GBM13,O2,GBM15,GBM23,A1,OA3,A2,A3,OA4,O5,O6,O8,GBM33,GBM34,GBM35,GBM36,GBM37,GBM39,GBM43,GBM48,GBM49,A5,A6,GBM54,GBM56,GBM58,A8,O11,OA7
FAM120AOS,3.90714968402982,4.07188870569478,3.94593227431067,4.04059371742401,3.92996844581666,3.94933720493753,3.97152252845984,3.96920523775942,3.98656143109937,3.86776579342664,3.90649768318834,3.96417130052387,3.59815248966549,4.00850057065593,3.7791556245917,3.93880387493597,3.65773001632813,3.76369141060542,3.91434146437273,4.21892821444998,3.827482678903,4.0956657679429,3.99391769970867,3.96334353405413,4.00862171564008,3.81923066994422,3.65600663579768,3.75468554758796,3.81736509843046,4.0163086324457,3.90574133387159,3.72995770617103,3.9587401929662,4.01111772953716
KCNIP3,3.23729284051387,2.87103031232725,3.1597479111572,3.01162245433017,3.20943994481115,2.90939233569666,3.0154083802545,3.37625147921577,2.74548936050176,3.27663089333616,3.23569203401533,3.27205196777428,3.23076788293168,3.66629722049314,3.47645569537628,3.18232875521576,3.10453729810499,2.59131063753085,2.615520802916,2.45098309222721,2.98545611468039,2.62068560517948,3.11529624167871,2.59680045175349,2.49638990246768,3.49592282740802,2.64348524735094,3.5194936814353,2.74280208806502,2.83117204033043,2.95680691186346,3.00762233495684,3.17335528974549,2.51139935413592
SLC25A3,4.87614555226547,4.93046734896733,4.90973374340296,5.01505549599614,4.9083696206195,4.92347991431145,4.91644752620828,4.94807312457435,4.97242650262321,4.73798654825487,4.99492302607104,4.87109392017893,4.76855804163211,5.02782038871902,4.86577433237164,4.91023921659177,4.90104855084584,4.91892459709541,5.05343764475522,4.99390041730076,4.98900102997032,4.9960817180012,4.91006912414483,4.93359883355034,5.07001759659482,4.96279778286051,4.78492290272245,4.80464227502484,4.90185750353902,4.93030138353481,4.93091858366411,4.88284874325133,4.8735412394484,5.09138638659769
PTGFRN,3.771993587765,4.03770383986854,3.361988900696,4.26764743105519,3.46724883173474,3.75834156331316,3.86560173558591,3.89418187598244,3.34219441883672,2.49461926315642,3.59690352243831,3.51439446082949,2.57857618112944,2.75913881628117,3.32370802471472,3.09862123189484,2.61678418911903,3.14252086099698,3.48850714386181,4.02866481111649,3.7017811083157,4.01873602283472,3.64620006004637,4.12700337552032,4.08513667439751,3.26730058910574,2.77320187447724,3.29956351582265,2.25841217653773,4.1898763749896,3.94597349122229,2.63240869707648,2.80731850333202,4.23588500271909
C6orf111,4.06738550319583,4.00652756650835,4.17373817111065,3.87107028747826,3.96370790036532,4.01765819010992,3.9255708374119,4.06866988594787,4.05981578059885,4.18826554543398,4.23343805310976,3.99053690652205,4.09803757467123,4.35401995704619,4.15382351967111,4.02209082664026,4.06572902213258,4.20527540481581,3.90938008294632,4.12449692132212,4.01152641989033,3.98700529501894,4.13498643019682,3.99381225046207,3.75977093018784,4.21352713340592,4.04944666504938,4.12619026203236,3.91093022403891,4.04925602177491,3.95315420439937,4.07723948777242,3.90572973309034,4.14006362234493
STEAP3,3.10434949463989,3.68895808465807,3.30059222340864,3.94996318973303,3.32544977531778,3.13588827056395,3.15754923853366,3.13606546155662,3.44049063607358,3.16605279171721,3.10070957606095,3.11272361206967,3.04383836531152,3.0298462376422,3.10452637358273,3.29111010617504,3.07812172378389,3.40148101567549,3.32252691442299,3.69464546800944,3.20231827137978,3.41865570998295,3.79881728864938,3.71484800472915,3.7579359037985,3.35652930860507,3.08194288379175,2.9899159000781,3.54403429215329,3.37344368811973,3.75187700217889,3.42891598314127,3.12181384693845,3.79493779297939
ZNF22,3.58819268607706,3.1225919946544,3.26293566280539,3.30773066469422,2.88056608820133,2.754073756466,3.31833301490286,3.47158344133976,2.92999385744544,3.52545764425292,3.41843620002328,3.29667791183276,3.52185721336058,3.64174075286918,3.50733008419825,3.18474649473159,3.49014607098632,3.01818977767196,3.07086427222128,3.23404856966729,3.01808356219082,3.25055490542671,3.05030511152554,3.10780942499739,2.76313886687732,3.42964022079919,3.58742807649885,3.20484356558476,3.37255374632035,3.36600564729942,3.24307353529981,3.5273309466931,3.25340464696647,3.73510732596668
CEP170,3.9369705669159,3.59950535537721,3.6254989928592,3.51030393668081,3.29576913732951,3.65896627126235,3.70900056396567,3.57654531703045,3.71234575748713,3.82919895044698,3.92687397759405,3.8742730278481,3.93313226648395,4.02304930226859,3.52811045173474,3.75389392390452,3.83995582265395,2.86716449567215,3.47415461320199,3.49352524641946,3.48629953314441,3.48621079640249,3.47412254545764,3.47364722800236,3.30074283209342,3.88401905569183,3.58067800734495,3.75551225893446,3.56926409297618,3.83809074250544,3.57815560198834,3.79177041436434,3.92790950823501,3.77289083163629
KRT10,3.7691147496758,3.74207587467944,3.61291497267386,3.79626438890626,3.6791025990926,3.74815995206262,3.68283163964251,3.66980530335242,3.60589853544693,3.6276824483726,3.49724958033912,3.51176174149642,3.52181502907366,3.52683507232202,3.70565865636876,3.58066660190593,3.69240870391199,3.59907800860529,3.61475805084623,3.68585544618801,3.55083789476066,3.70563821387956,3.65484951368103,3.80702480451532,3.67599058101065,3.74804111756338,3.51404277447199,3.57174597229552,3.62338100641482,3.66773529260219,3.45348468579,3.6705169241174,3.49196186617969,3.43875635813714
NTRK2,3.43632329037659,3.17633294905313,3.49314814836869,3.16471531063919,3.47390325524807,3.20934474845681,3.50199903340594,3.26079190969774,3.31738212791047,3.44608306405639,3.47928126656065,3.52133033418437,3.44676155670841,3.38410725015435,3.43348468959405,3.59366546576525,3.48258648293818,3.50233834002603,3.42651158667867,3.14335991158772,3.32969903493377,3.32019573883925,3.35375086378144,3.1812743464203,3.14816999556738,3.52343766989976,3.57055683241328,3.68197755628052,3.25108484206981,3.09719585840496,3.39293952776339,3.46565390343551,3.58546761048344,3.23528295065241
BBX,3.56317139185711,3.64038224351679,3.9980664793231,3.2853862578109,3.60247335146848,3.38485910942106,3.51484209658169,3.87962944122982,3.71632243282808,4.03318631648771,4.05177845891499,3.57841042893129,3.75623486606704,3.90288348516582,3.70009484569323,3.56401081505015,3.58895908504174,3.52743345740201,3.34541019800027,3.51680432842782,3.53311987308762,3.73113166948989,3.80724898953555,3.57920663046403,3.81890775481294,3.58056188597753,3.7903583614724,3.57018683589533,3.52807646614746,3.65302254077813,3.54782932709439,3.7280812680759,3.7773956448717,3.89806369503945
AA935461,3.6863379691683,3.69056073425997,4.25693382946612,3.83052015124113,3.85195779447915,3.78530285095795,3.59155196822099,3.68820903123845,3.82303358153524,4.60781151305715,4.25754226659333,3.89085654806367,4.16704810691215,4.38537362247142,4.16124608315509,3.93369330108053,4.19815381098371,3.94654216056175,3.73951799490938,3.70391158916362,3.90152267067915,4.0217891622995,3.88481461516817,4.13944022731335,4.27493288116724,3.44163560258813,4.39934420749986,3.86265508028785,3.80203835887394,3.62921300067636,3.84104320897127,4.03956805820817,3.97219871765494,4.2241443803307
FSTL1,3.82047364593369,4.28468095073607,3.70062818486345,4.36237912902063,3.74418318272874,3.72068824138045,3.82295759411453,4.10352640209009,4.13472081499601,3.70438631076959,3.56167751532768,3.53720296712888,3.46080075431501,3.57434535170794,3.58405053873273,3.74071535131338,3.73802472009849,3.69862390748305,3.57393374319088,4.06507626879382,3.74359990675448,3.96248161256403,4.47028143311993,4.28517392558721,3.92811936245651,3.62922952326399,3.71459042587331,3.59861281443701,3.56021578528226,3.91038900044312,4.16818555752195,3.61482784987023,3.57395088685746,4.36012230643485
UPP1,2.22096797647124,3.28421793382382,3.01876829988741,3.49583867001901,2.90123321460867,3.0503043379378,3.20762709767467,2.77795070480166,2.83983991339248,1.40165897249515,2.64613306565412,2.91877188533029,2.52787983822413,1.37887009839897,2.64089267907986,2.86894698746227,2.44738442587434,2.85466001454781,2.45321128243822,3.65136467036705,2.86543445776228,3.07995757697237,3.48900733160905,3.36653539225248,3.34053056851493,2.4558524724866,2.80923976754121,2.816412994706,2.8078460933729,3.27787612597232,3.02815261557149,2.68013146494759,2.86240749803613,2.96956220580949
TTC3,3.88295844484677,3.30967380757087,3.2628697565864,3.27065950786367,3.46919898239054,3.15133613518228,3.67538409092911,3.21566240976101,3.58394595647002,3.61952991114089,3.60717280097134,3.68180861614864,3.61322502405865,3.75264835893273,3.68875137892,3.70424500423331,3.50981601716869,3.03310153424105,3.54232040609975,3.36802418284869,3.15644253318451,3.22291354930944,3.17223356549982,2.64215674473274,3.08284135839265,3.91636144713537,3.60860817806478,3.71720859076418,3.52829719626766,3.6369659588599,3.3359701261683,3.5079891068304,3.60613878045413,3.20480183232264
MGC39518,3.33094110057643,2.85556155333843,3.42002410733599,3.29476439811275,3.41208270652084,3.28533650527712,3.68436719511513,3.42864770395088,3.57625609570664,3.47659442563197,2.99912444893728,3.66344168444798,3.54682227390031,2.83275728366199,3.48478455465457,3.41726520892752,3.49333436750829,3.04310280291401,3.11198730132437,3.54309575023523,3.28317816116495,3.07670159734693,3.39739819247355,1.91427967460193,3.24984308116059,3.44855730506173,3.26126120300224,3.62010324731691,3.46890623555773,3.52749791715367,3.32768356311402,3.20261662476775,3.60677624301724,2.85972836855506
FUK,3.58616687068806,3.79025475531614,3.77633158595574,3.79470806598633,3.70209098192092,3.75371861114607,3.60241932988462,3.63692397780322,3.80665953665572,3.64668088038571,3.69926105780646,3.58385595481751,3.65684410660056,3.66962700672516,3.69361616332747,3.74329624945784,3.71733433549455,3.70605961355686,3.77426785013122,3.67503344708955,3.79131189699332,3.70045691239616,3.76923394091418,3.79199251556431,3.74935293174774,3.75909608801141,3.72041318805062,3.58252912696106,3.66527828641366,3.80972989779074,3.7431367698431,3.70075934134204,3.68780915572763,3.75580894457879
CAMSAP1L1,3.51132269253059,3.51079345208494,3.56917532960157,3.52168296445901,3.62001522723219,3.48775217820962,3.47462748319646,3.48199238673929,3.66336438166485,3.69330370124222,3.61253973580755,3.79737828219317,3.97256475393932,3.90581546364024,3.67082869701458,3.82766148334879,3.62328103409632,3.35395717840323,3.45341314046666,3.56629309621467,3.70301592228055,3.536268858475,3.20937907518167,3.59103643265008,3.50580499734312,3.87605188760585,3.75116358476949,3.83067417201724,3.78243564306168,3.70935426699463,3.53301805959613,3.66658012514636,3.83728470465668,3.54849395565065
COL4A2,4.09924194789741,4.56625579299297,3.30846303078077,4.35263028608783,3.52659680486058,4.16932250709963,3.85529080332889,4.12296232127096,3.95281282584078,3.33728431021026,3.20628712474562,3.256800941713,3.20258747963507,3.3535650390632,3.22372172577493,3.66996216985792,3.15959095246187,3.50808509709794,3.74475309145913,4.21489079698044,3.55665630661373,4.21797657578233,4.39555244698448,4.20363849041553,4.25075901003369,3.36677585319555,3.50334704051096,3.19532140700538,3.03358336958682,4.28702503665285,4.23330752246543,3.61780115888713,3.1540430756493,4.34156774054743
ENSA,3.45607118985382,2.6456040061583,2.97651733586202,2.54273831044653,3.26084598403698,2.96615159228562,3.38276443080517,3.28031516461893,3.53824751346414,3.09636663139486,3.50579808615132,3.58063010248812,3.26957364780609,3.14533192712497,3.28667490938965,3.42602041024085,3.20797967323889,2.93962706407257,3.1584737657999,3.38246444171127,3.20848032294528,3.05465556278292,2.97972770038663,2.69412062454688,2.8845603170303,3.56122509223089,3.09199422548118,3.52005584019498,3.03136604271882,3.3060757358084,3.19290210464621,3.24641461892829,3.55706281528383,2.81240326229088
EIF4EBP2,4.0791842499074,3.71283962184743,3.67021392940047,3.79391569757379,3.80117195585984,3.63084559351708,3.80327666841437,3.65349606374223,3.84855567927957,4.02174901267493,4.09099526884592,3.89307972278538,4.00157281237165,4.05254670306405,4.0756432254157,3.9629690718337,3.93780846116765,3.8575628526784,3.84858442221644,3.77135631003625,3.80910464541201,3.7938273889142,3.71574703427178,3.56450284773019,3.72668834078303,3.97133087444601,3.69207375106756,3.85918316606629,3.9215334832609,3.87622159445059,4.03128995638975,3.98565990637447,3.95046504215129,3.83800202036176
AF119855,3.81120999153916,3.59897917055922,3.55109949315696,3.76709171939083,4.0591284892115,3.17862994834389,3.86808272469874,3.66736729970432,3.74169873309372,4.03685951314707,4.12149234767631,3.94061458854506,4.04609432031045,3.90649789863835,4.02475080193533,4.00826009677172,3.80839174498976,3.49645706121203,3.79805008928385,3.6009673445188,3.57948165701572,3.52657419817686,3.54092543837813,3.08809531628433,3.75032445571888,3.80216494456735,4.07586085378916,3.96582671980782,3.95541670061943,3.83327725321014,3.76846508885177,3.99155344576809,3.97729092394976,3.93679398309911
ABI1,3.76734290649934,3.68373226818593,3.5627314588174,3.67039931379389,3.63989568870616,3.42489894275808,3.65906997491824,3.55096895791175,3.56805990963599,3.94512510064896,3.76775559480801,3.79776492828353,4.13657310390235,4.05017021567421,3.9530646511597,3.78163152923048,3.8678992105932,3.57578562777825,3.68486052579443,3.56952161485479,3.66631360815316,3.80031386313242,3.65069326177144,3.42013454853171,3.25377740918664,3.74104202616829,3.96675574301526,3.8889141389494,4.03042447125133,3.54526281864418,3.71662419131905,3.69596456054683,3.85458754344692,3.54933376437983
IPO7,3.75886301260289,3.99773848329009,3.92192675329081,4.03196340049968,3.89768156709289,3.95301490750999,3.91198453829545,3.94860928315106,3.79993884311733,4.13971128414118,4.04811180085727,3.78637288170227,4.20730010397353,4.39588292942927,4.14042148976821,4.00253188176843,4.15056902361004,3.78641031028051,3.94752150324275,3.64884702597923,3.94068235175431,3.82397390194275,3.78604689654879,3.98232244057817,3.95713500444648,4.16542970031885,4.23803658871194,4.07261501480135,3.7995200896584,3.96297517284598,3.79490185826585,4.09953310092176,4.01855991259466,3.92561233172761
DNAJC12,2.19835462473694,2.14073738549054,3.29094011724827,2.40565706927736,3.30954479036418,2.75350798916143,2.87910333759755,2.8810580998052,2.4621673112967,3.18643730049022,3.55160477929159,3.27937648093089,3.06085113812929,3.09634645443352,3.27311197409344,3.17240003794654,3.14105167063344,2.25325802185696,3.00790559702191,3.02004663671802,2.93927208371213,2.48347460824815,3.11297312451344,2.32852842064841,2.19263434848959,3.54880447160398,3.18997066344044,3.44950076901972,2.88657813928979,2.80449381381719,3.11646926564481,3.45668874888574,3.1698668561644,2.12112960410808
TLOC1,3.96924174025729,4.01018678782619,4.05347178222735,4.03414701725159,4.16181605279365,4.17503173679195,4.07672401820429,4.06512512943925,4.15099565027899,4.18214354753309,4.27446964391372,4.20607273399903,4.18122450584627,4.17484934267421,4.19815160946902,4.24200120576827,4.06396133671156,4.08279545588111,3.99116584639375,4.06918733252268,4.15058020024542,3.97665383296013,3.888857654632,4.09490433351224,3.97825001676007,4.07051093440623,4.10293977886456,4.22593424174877,4.0419195988873,3.8865167820597,4.0968484778066,3.90790100966655,4.22755204046136,4.20380709651687
HMGCR,3.45911900726208,3.16706495701806,3.31259726767362,3.32854024229504,3.15299243142334,3.3800834679572,3.52520669739913,3.57676035162997,3.21129491848211,3.42063242320804,3.40891412505197,3.60827554672863,3.46552977280906,3.46891139905008,3.36707101988584,3.52316602290369,3.57129331716915,3.20130725157258,3.24481303851971,3.30094551717145,3.29117941589495,3.21999819240062,3.01622622183932,3.33076634225976,3.37771976335834,3.49039606708917,3.098196050728,3.56367006916354,3.15741687286301,3.44865191377223,3.2927572149675,3.15576283330648,3.61526294455593,3.23223199459366
LATS2,3.78189540307293,4.10420636802462,3.61803407348314,4.08762892671191,3.43966783982058,3.54609419568418,3.67799253718783,3.80271203057581,3.70144424098845,3.1972560163472,3.61246681197669,3.37565520228104,2.98559979799275,3.60723707066021,3.24811923347703,3.7461531733217,3.03352789325131,3.87412983278856,3.60847168988252,4.10044898678239,3.38265917928643,3.65296431595275,4.16679137234491,3.67372415268474,4.02680017349823,3.21139155686261,3.24827667576138,3.17651405601235,3.25304975335974,3.65285247921974,3.90862579325923,3.21696564018179,3.53459374639721,4.40747800959873
S100A4,2.78617766104768,3.64407613227245,2.816022440001,3.98691927977873,3.25065733549924,3.02520219581323,2.28437884101406,2.13523127115985,3.55138204264915,2.04787817589638,2.39656372249659,1.86999985863453,2.62941979368921,1.76763814762192,2.20990623947612,3.00825771053549,2.46570845022556,2.326512001268,2.0048284711682,3.48319118814644,2.11648819694472,3.39634583137078,4.24735765334495,3.15339499583391,3.29300148715854,1.88885316698294,2.36204871771471,2.66394673620199,3.09772953471259,3.05914406642798,3.71610973275073,2.47543582119223,2.52983699416726,3.74367451452263
